people_ID,Infect_Prob
5247,51.50266276786663
5922,52.252037965333336
18641,56.826459762466705
5951,64.73409132976663
18807,52.33996631199992
18293,59.60567221053336
18775,52.87519865370003
5601,52.324522076733345
5102,52.404791271766605
18464,51.7859014837
17713,52.73781945621677
18557,52.59289345863331
18854,51.97756193329999
18401,52.440607675699916
18699,65.34209510916668
5706,54.82219442709998
5747,52.400205808566625
5496,51.54577422223351
18308,51.378050217366685
5345,65.73643980666662
18525,51.837282962366714
18258,55.89697734399996
6062,52.68906716049997
17921,51.14343738243338
5303,52.436674366499965
18592,52.360044046066605
5814,50.974332524800154
18805,52.59970044816661
5910,52.233844337986056
5201,52.03288262730004
5724,52.02190058133338
17693,51.96275129316674
5407,52.216323761700025
18617,52.27924140976663
18173,52.33856469956666
18875,52.37402850210003
5225,50.72350276640004
5858,52.090107310633414
5091,52.331877884600026
5254,52.33170619156659
18801,51.96992908049998
6009,52.402320755733356
18149,51.089714151666726
6105,51.817772829299905
5974,52.57235141393326
17967,66.32294568233338
5781,52.20225297473342
5834,52.214525358200035
17683,51.16436988440011
5338,52.31489961083336
18400,53.768467609700025
18633,51.49942415603357
6162,51.923972703999986
18598,52.04307637720003
5212,52.813670453866685
18731,50.43938657716666
18177,52.36432363009999
5232,60.0838132712333
5753,52.51291273623327
5118,52.57085851880002
18055,63.50924793596664
18151,65.47243272106667
5572,52.33552381373332
18502,50.783734111900024
18178,51.9144741103667
6276,52.52999321713326
5226,53.61181017746664
18411,52.68133532963328
6134,51.046111813631704
5177,52.310134846566704
18031,51.895083494366745
17853,51.66887000090002
6171,52.144832892366686
5725,66.03019516706667
6282,52.51051128579999
18762,50.569559275666755
17909,51.86690498293329
18357,51.36294965193342
5981,51.30781595833349
5862,52.11438951210011
18461,51.21562434686672
5275,52.0775914532334
6084,52.494567437233435
18403,51.558114411926724
17856,52.409196845133344
17723,51.93715735236668
6103,52.03798675293339
17897,51.13224410453338
6042,52.20830557876668
6219,66.26259303460004
5697,56.900018171200024
18636,60.255054945933324
5343,50.43342711953331
5994,52.298592188533355
5956,56.6650714582999
5666,52.732720673666634
18791,52.114303153099904
5686,51.90544310953329
6027,52.199889017566726
5751,51.995809277133375
18812,56.124616163933275
18688,51.599804487433325
18441,59.32289867193334
5508,51.04882929647511
5889,52.404745495066635
5843,52.309901049666664
5459,51.85587801093335
18141,51.217954005066716
18757,50.87954147413325
6313,52.73277944396673
6032,64.68152804426673
18475,52.35273795053332
17702,52.31614255219997
5815,51.22362788303334
18816,52.482642794533334
18589,51.8333680591001
17738,51.76374909036665
18553,52.01174101186669
5538,50.841920784600035
18472,51.70157969893333
5453,51.849560717388826
18026,51.33267521890018
18409,52.11512021846664
5444,50.98284910006677
17965,51.0874620860001
18541,51.026923859500066
5371,52.37458329676661
6051,51.334858380766676
18882,51.507216105166606
5108,51.38846611033349
6005,55.955239892033305
5380,51.7585634699
6151,51.126874192133435
18195,52.00150383636667
17695,51.00930847916672
5101,51.96134058560002
5255,52.122621746766676
5579,51.25676872606678
18509,51.225061891933485
5257,52.101554006699985
6310,61.260714741399994
5431,52.16177347120008
17703,51.25138193853348
18316,52.51412841593327
5174,51.070473755966795
18337,50.426244847733365
18515,52.18067263860006
17993,54.457783865000025
6232,52.44734161806664
5339,51.28537950423342
5972,51.30975072980004
6097,50.89451893736666
5130,50.74288112080003
5934,52.10163427509996
17646,57.78372585093329
5803,51.09148291187347
18134,64.97479482886673
18301,52.19450691323334
18071,51.21222762793504
5973,51.068115940000155
17972,67.0931236105334
6212,57.593522214466695
17886,52.590822447866735
18584,51.72721386323333
18027,63.44517871166668
5093,51.72145971776666
5817,51.80089878030001
5519,51.283413666500216
18127,50.76091988236664
6144,51.72439559390005
5430,52.16054999323338
6179,50.88682057158511
5921,51.23547343366675
5788,50.933326634866795
17960,52.366379027799944
5682,52.167949765700044
5713,51.5040121113667
18735,50.71235776140014
18693,51.7017721601
6256,51.15883817199997
18064,51.607041986266815
18302,51.62990346616675
5620,50.90914975650009
18010,51.82570322126664
18647,51.10206241530009
5749,50.83910534828676
18286,50.99639434766672
5381,50.87966559821843
6012,50.82774762640008
18043,51.312429359100015
18845,62.13488898410002
17736,51.02974429610007
17919,51.15181851763342
5297,51.743377155599966
17651,51.0161162528
5109,51.70128641149998
5756,50.262192089899884
17628,50.76936175636669
6237,51.83681848416668
18407,51.295352506166765
5157,52.10527720579998
17902,50.73062106443341
18650,51.017129994066764
5589,51.88088156710006
6010,50.96173489250001
18792,51.036283051833514
17932,51.05270144683513
18568,51.22757623926685
17684,51.77748352886658
5573,50.81369272086677
17685,51.214642657333386
5948,57.90427739723334
5469,50.9297809405934
18736,57.9259954037667
17664,51.04512935886667
6319,55.66539452973329
5421,51.22308969123341
18648,52.212215778666724
18369,55.83691531376673
6065,51.67927065759994
18486,52.180201269866785
5259,50.69173052330006
18524,56.43516515696664
17774,51.127086731933474
5955,51.03065964373512
17701,51.190523377166855
6312,51.24323517476678
18094,51.828739314333404
17647,51.214893095400036
5515,62.5694288653667
18087,50.82767342176841
18278,51.17176277030007
18868,50.98409859346682
18764,50.92248011040008
5478,51.06345023383346
6091,51.84303349370003
18358,51.027617447526794
18570,60.373880390000004
17994,50.97466400656676
17931,50.841267307961765
18476,50.82485007626669
6314,50.89197775980002
5727,68.4437926663667
5879,58.69449933620001
6240,51.19184510650013
17663,50.05117062403328
18457,60.625393657599965
18562,51.0747833861668
17908,55.149269598433236
18183,50.40649890890002
5203,51.010886171833405
18658,51.6390344611934
18745,51.665088019800045
17889,50.82239344973337
5185,62.72603065466664
6161,50.89447139496677
5833,50.92557814660841
5348,51.74290957573339
6261,51.92693794073335
5841,51.03338042926669
5503,50.96703491940841
5187,52.04970530940004
18789,51.16379011196675
5674,50.97392601233338
18768,50.99082459289343
18430,51.92360373886676
5931,51.05737288646678
18787,62.07827703470003
5284,51.64569931183338
18544,51.01105134623345
18726,50.842679164800074
17907,50.87012729784176
17850,51.07772230106671
18073,50.64967225996677
5631,50.73933885090005
6190,50.93707392296671
5482,51.52019561362672
18865,50.94896780360007
18700,51.10936143583338
6234,50.62378583680008
5689,51.29319859077349
18585,52.08010032960006
17674,51.16299318686666
17875,76.92259223723323
5997,50.7955010576667
5405,50.95938780413354
18201,55.62429734963336
18575,50.07188637566658
5196,51.04705745833513
17709,56.113343390499914
5687,51.95622051600012
6284,57.450781823766675
6140,50.53484393156679
18352,50.893943052266756
17718,51.69603418273338
6247,50.72970896050169
18578,50.6188718854334
18135,50.67533404320168
6052,60.45719502656671
5132,50.79428921790003
5846,50.857463689441765
5138,54.15580062080008
5149,50.96787843463348
6321,50.80443284427508
18115,50.76149564293004
5688,50.70446520233502
5748,51.51719544290016
17793,50.90149800516674
5855,50.87662004596667
6305,51.397723737466684
18085,50.811421192208385
5404,67.01531925533337
5870,52.01837127866666
18866,50.86651186304171
5957,50.98836522833346
18138,50.94351129847513
6246,50.94708341183344
18643,50.9364243189
6210,55.45468103379997
17843,51.15734665973337
18260,51.204765966566725
5667,73.89188576986678
18661,51.00771216076679
18319,51.284742012000045
5762,50.6957628819084
17727,50.986990238308415
18853,50.875808565375074
6251,57.210011300499964
18710,51.05832612100008
18809,54.06880801477774
6067,51.035936193065055
6138,50.55671398646672
5374,50.80307750546673
18408,69.41237711299999
5331,50.76965952916832
5194,50.29719064583506
18692,61.91565215873333
18668,51.19853351333341
5296,50.435512254508446
5546,50.565047294600085
5442,50.36584962173348
5699,51.13587800273504
18255,53.847272454466655
5744,50.29423321462677
18169,58.8052170992999
18343,50.79176681743506
17626,50.80720014887501
17878,56.06216837566669
5474,50.727950348235005
18653,66.81148956749998
5137,50.58170333170004
5602,46.99857401876672
5907,46.330774128466565
5779,45.87311891830001
18180,45.24959039583333
18188,45.34519544713329
18207,55.3938823663999
5379,65.20309693293338
18106,49.10504209496678
5783,48.982261275133354
17890,48.90543754850003
5866,49.5749814117668
18012,49.71137179350008
17711,49.250633712866815
6133,49.31788764256669
6071,49.70495448996679
5857,49.57763523420016
18462,48.68261895240004
5116,65.78206659626667
6136,50.94755334886668
17704,55.78504013383327
5662,49.941859266033404
17690,50.50273149333345
6131,51.428590940233406
18288,49.746104130366696
18203,50.07452083183348
18110,62.82273499406662
17743,49.60036095723351
5207,50.26978196593333
5298,70.97197597173331
5328,50.39039595929989
18238,59.52719706876667
5426,53.063266782600046
6298,49.254926108666766
6106,48.85088566896672
5282,48.888216041700176
6178,65.93737663629996
18227,49.93601753213337
17631,50.117759479933504
5598,49.32828523433346
17820,49.20217859663347
18312,49.3060802789668
18716,48.94276270773358
18529,49.524263280999996
17925,49.29934131093351
18314,48.803305691900235
5859,50.23944418216657
6283,49.92832488356685
5562,50.18308070876681
5722,49.8790826716001
18059,49.30786508469996
5770,49.16126100909999
18181,62.14147202583327
17649,49.835334579999994
5828,49.29193988510015
5778,48.39075258263336
17772,50.3611099816334
18732,49.771413656600096
6073,49.2991593062334
18687,50.357107997966565
5395,50.135380084100014
6058,49.0568343579001
18579,50.56472708899982
18846,51.11370030516675
5265,49.581108009233354
17862,50.54410440883318
5237,67.47575580736665
17976,49.39995334933349
18267,56.66222287986662
6048,51.11681650446675
18237,51.24260965733342
18077,50.40949971630008
18299,50.82303947026668
5166,50.39611278269978
5824,50.84013842729998
5216,50.629769366199824
18788,50.33709167163345
6231,50.66851963656649
5178,50.83315117933335
18208,51.14726811066673
18376,50.96459579333335
5350,68.56396025533331
5903,50.36268384280013
18061,50.28976140400012
18821,49.70464313443328
18374,50.36946322070007
5392,50.986333076133356
17958,50.61231421946669
6315,50.60448607259983
5349,50.888134513633325
5227,50.52442209166649
5280,57.94663270186664
6303,62.57500721766661
6023,50.25883799180012
5581,50.672555221933116
18202,64.78508687670003
5970,50.45297096696651
18504,50.29775464656676
18047,50.257278159100125
5532,65.64089582863333
18588,50.68768439983348
6098,51.1577389625334
6189,50.35712690236657
17632,49.39984514550002
5359,50.56719724319982
18500,50.61250474116657
6293,49.86704724210013
5205,65.30719565529994
17915,50.225296191566606
17987,50.45331499246676
5517,50.24824551866682
5501,67.78855105296667
5764,50.428242708533304
18211,62.48944760646666
18487,63.550327236866686
17863,50.43852818933344
5191,50.25965273183347
6111,50.68315407093338
5769,51.11307351526676
18605,64.91232360896662
18038,50.377147221400016
5930,50.51367844356663
18072,50.53992935860012
6102,69.18914268803331
18020,50.38829400956649
17665,50.32164613479986
17668,50.30730738216676
18705,49.99310959810013
17968,59.73908502150003
18212,50.39463625596651
5968,50.21220325473316
17938,50.39010567870009
6277,50.0782987394335
18536,50.94150099203335
18613,68.25816117203327
5766,50.50344526916658
18474,50.43251348646651
18297,59.283783717499986
18753,50.302075353266545
18701,56.38969350206667
5835,50.570576896366795
18142,50.27190122756673
18838,50.05922265956678
17719,65.38220755673336
5890,50.365946644166584
5560,63.20485686939993
17658,50.22768666030006
18582,50.39230371970007
18300,50.50732851273341
18679,56.603483270466604
18365,50.40673440243331
18901,60.45757047559996
18414,50.55655204606655
18889,49.83601322106663
18257,50.152200201566686
18884,50.318838781066596
18873,49.62652978809995
5369,49.7767897139334
18698,50.42130318689992
5746,51.765671410666656
17844,56.27645098766655
18893,50.396418142933456
17867,50.24772220786679
17899,49.73489056480005
18546,50.021480653966776
18325,50.29826502049987
6220,49.61323658483341
18625,50.02096699829994
18053,50.45860053913318
5607,67.40490723439999
5989,49.91057571786684
17712,50.428242708533304
18799,49.707478964766686
5483,50.63591780093323
6157,50.335628123733386
5715,50.29031875696677
17814,54.70597588650007
17754,50.142877944799885
5375,50.35923814390011
17627,56.20385669679996
17654,74.41148858393325
5923,50.64153631509994
18348,49.60647795663341
18657,50.426412457566755
5262,50.31405615833332
18491,50.18176349446683
5851,70.48005358286659
17956,50.1953568016666
6270,50.66085421850004
5932,50.19040460983346
18323,50.167926659733396
5290,52.595080241233354
5434,50.101340232066626
17782,50.963433104333355
5836,50.09213349290005
5729,49.74023163260015
17780,49.9718467233668
17757,50.55911442716678
5197,49.97082107260001
18498,50.12365330256681
18832,53.65693837736667
18023,50.072266694333265
5435,50.27338821493331
18852,50.12559918523335
18254,50.075947562600184
18024,50.1656502938999
6194,49.87669640276665
18007,55.83582669706666
5473,54.56883619333324
5550,50.19671632593344
18451,68.5656831098
6081,50.308873909633164
5506,49.599347618866865
18098,50.014985390733514
17952,49.81722697510003
5844,50.01718003536665
5692,50.15086232493328
5499,50.19576894523336
5145,50.44078051696675
18499,49.87830932170006
5084,49.8719686032668
6169,55.88095510480004
18758,50.00042085823345
18419,50.18879143993324
5838,49.57322000663324
5847,49.91710617063354
18869,49.586304534633285
5346,50.61374295789999
18885,50.178486876766655
5183,50.29859752423328
5818,50.29874353593318
5648,50.3168530910668
18390,60.17727368636663
18537,50.11653675446684
17954,49.965331351766714
17786,50.18910810106678
17636,50.236306126933435
17660,49.73446373036667
18221,49.705570128666686
5869,50.03589086966663
5656,49.280323371466636
5684,50.208403190233454
5141,49.46017110660006
6168,50.34661934176655
18908,50.316451471333146
5531,50.11437398280013
5680,64.3293708372666
5960,49.906726441833285
18065,49.64707810443337
18429,49.582683729066574
18793,49.95218103050018
5457,50.256991581800136
18356,50.1228218023001
17766,60.21162294149999
6066,50.27744074536679
18841,54.24450291173332
5549,48.397607418699934
5398,49.332375094466755
17904,50.20094195766663
18322,59.840608674799974
5119,50.362827055199816
5705,54.662827743166694
5977,50.15727996510004
18125,50.36347712529984
18080,49.802683512066885
5946,49.444015240600166
18677,50.12949773456678
6046,60.948327219733365
18317,49.69148830723329
5892,50.21950544120014
5300,49.99818031600002
5291,49.89604147813344
5819,48.82893886520006
18444,50.071781622166704
5294,69.61682236026672
6055,50.7723991438001
6064,49.900667904099905
18667,49.546401719333275
5541,50.12105403426684
5991,49.23141363680007
6244,65.20696669540001
5837,62.936745984466604
5827,50.190545780933455
18697,49.89474836850015
18146,59.44256269246672
5920,49.35711718540008
18111,50.22354217163347
17933,63.02618002943334
18607,49.8767473948001
18248,49.91109197820013
5831,49.082948412366676
5184,49.62635652066667
17934,49.40526664453348
17746,50.05214277556658
6202,50.21066057130001
5199,49.35756775516672
5884,49.174923942599975
17728,49.928491718400124
5657,49.364108085533374
5144,49.559214411066726
6217,55.36850713420002
17677,49.70854380316667
6026,49.307560116400104
6233,49.77000432833343
5446,64.88721800036659
5962,50.09579201813335
18423,49.91066044693348
17715,54.4767794979666
17841,50.20233693333337
5800,49.929539779400145
6187,49.946540608833374
5361,55.96731073790001
5384,65.80301194849996
18797,49.54521224103326
18287,48.987357642000106
5558,49.800974428633445
18790,49.193523287366645
5771,50.17271710943342
5209,56.538553554433356
6243,50.09043012166663
18747,49.20256372950022
18587,56.96765314763334
5086,50.17096945363327
5443,49.72835429546663
5148,49.796736613266795
18649,49.48347431820002
6278,49.85129866866683
18204,49.67344016103347
5422,55.61990571770002
5467,50.11396208303325
17923,55.10245869159997
18320,55.76635675469994
5094,49.68317771203343
6088,50.01191865086683
5429,50.01313549003323
5529,49.93164648773336
18218,50.17824955113336
5679,49.65259632060008
17913,49.46926738950004
18576,49.57364232550014
18724,49.6756414510667
6238,50.21930376376679
18637,49.68719562450002
18748,50.125572822299894
5252,64.17850443506669
18075,49.18970986269999
18222,49.57181976496676
5273,49.908368347333436
5886,49.92065489333338
6033,49.10117898053338
18291,49.552270849700214
5616,64.9390890265
18166,50.14954101563336
17692,49.97932850770007
5219,50.313043370733155
5988,49.21444261789996
5504,49.57680149730001
18129,49.946294269466804
18440,64.83313425310003
18488,50.06493214046663
18131,49.85710089846682
18849,50.36335913540006
18162,49.92772330803349
18829,62.89934491459994
5156,49.16905036550021
18013,49.94859169206682
18804,49.484636771700096
17708,49.03747852623334
17795,50.20484493163319
5811,49.56568813933341
17936,49.2936469467666
5221,49.97378240829985
5845,48.83615558013346
18490,49.71212165603348
5126,49.653565339400146
18367,49.67111144653337
5767,69.30401685996668
5438,49.758631757699995
18746,49.48506887966675
18883,50.184982967366814
17822,49.592895876500094
5535,49.74536850900005
5447,48.67276221430007
5804,49.94666000713352
18729,49.15779607803332
18032,65.88438689709999
5570,49.715615991666844
18837,49.30875691806679
18690,48.97895868760008
5245,48.38424654719998
6123,49.372451255066835
17916,49.66910974800017
18859,49.676789047133404
18232,49.48534149696676
5954,49.24560948373327
5308,49.98357886346677
18458,49.61006228796666
5813,50.0156449928
5914,49.55930189356661
18561,50.061497677366646
18114,55.36824876513337
5590,50.19244668923341
17848,49.94808147010013
5309,48.97288490033343
5110,63.79172189129994
6192,49.97387165310008
5079,49.90604764653344
5640,49.402484645233365
18067,49.13845473600011
5695,49.30076252020013
18620,49.33951677286671
18215,54.72271144076669
5626,48.740712874166746
17720,49.042962775433416
18548,49.84743983823346
6280,62.33840596266672
18449,49.0949194036335
18450,49.72076891296662
18005,49.33445498313328
18831,48.759304969166706
18683,49.32445732763344
17764,49.04650636460009
5439,49.77391001183332
6322,49.59256084996667
18280,49.01894583106672
6172,49.229773192466745
18466,68.76111244316657
18359,49.9780209584334
18002,50.158803866700076
18334,57.73276593386669
6110,48.750393633866885
5486,49.255992715633305
5251,66.27451717570005
5919,49.78169177843341
6215,49.387740321366756
5812,68.36099289989995
18156,49.873776176133504
17650,49.42852335810016
18415,49.355630356466655
18160,50.14134631700016
5928,50.02126442796687
6056,58.26683540210003
18025,49.46796992536655
6054,49.66142697516685
17681,49.58472154833329
17776,49.59605701966681
18133,49.73500937116663
18708,49.75105133016667
5394,48.89823554260005
6119,49.64427219313346
5270,49.120091194866895
17959,49.52797134986683
5406,49.955264917833425
5950,49.349046055433476
18168,61.3491796882667
18029,49.289901342900066
6239,50.22855793246677
18467,57.23563651100006
17964,49.958032291666804
18656,49.238825875933294
18552,49.66498558783329
18079,49.032833042400114
18678,60.140259128233325
6039,49.5214115431667
18185,49.80701668053329
6203,49.72543230026674
5360,49.23553399060004
18909,48.940907041166724
18196,60.36422204066666
18632,49.17484075260018
18512,49.57309276436667
18034,60.43518971619998
5268,49.747414694666695
6223,49.68272235996683
18631,49.29887567323348
5373,49.29737529953349
18696,49.6822294687667
5789,49.85576672280021
18900,49.199015961633535
5681,49.31974831859994
18283,49.256076744600165
18847,57.7070756059667
5159,49.304619037299915
5551,60.40628010623334
18074,48.90995966670022
17784,49.741304382400095
5335,49.1246249908668
18903,49.439103107800086
18062,49.10576840863341
18630,49.49601080486673
5599,50.144339484033424
17999,49.214875369733406
5701,49.40696037323356
18827,49.84100891500016
17970,52.712832733566664
5419,49.08034000880018
18581,49.45151505683339
17861,63.17515433933329
5393,49.245450659800206
17806,66.54666095706665
6129,48.829615500266705
5161,61.08251406549995
17804,49.32643143856669
5780,49.687469518133426
5479,49.83494352180016
18086,49.75641164760005
6248,49.58437821103338
17798,49.70660141586666
18157,48.67405906686676
18272,49.2392825838667
18022,49.00836328886678
18770,49.0485487979001
5230,49.29855692823331
5565,69.10395623990007
18539,54.298318673133345
18167,49.71814856226673
5615,49.34433301543347
18307,49.20033582640013
5397,49.63120849543353
18102,48.64452459403337
18324,49.09158292746683
18099,58.109227960933346
18015,49.31742283886673
5481,48.67441141236672
18418,49.39243891490019
17831,49.56522368833333
6115,49.45773147250006
17982,48.99110417193324
18014,49.18597328299999
18779,49.45519856239996
18820,49.99571345133339
18558,48.8770725090334
18017,48.77264493420024
17837,49.28321893216666
5976,48.83887092230019
18306,49.24170220879994
6272,49.92054151060005
18331,63.25172338680008
5561,48.35552303366657
17669,49.695233664066656
18855,49.04630881506676
5528,48.77975510580024
18321,48.66721903820006
18172,49.17695572980012
18614,49.74099335603352
17748,49.415029331133354
17800,55.587572367400014
5945,49.194756962366746
18514,48.6780061824334
5644,48.98717930776682
5982,49.5831805943668
5288,64.2971875065332
6265,48.87476315063352
5840,48.91805196850016
17851,68.83947915746671
18246,49.695313446266624
6250,49.29508494703345
5214,49.15647630686687
18777,49.135957114299984
6001,49.30328433780004
5782,49.17326795630006
5484,49.5410129375002
5760,49.04633471653326
6218,49.22780210306677
5953,48.71026365796688
18577,49.1544897777333
6264,49.285198159599965
17770,48.59379141140017
18634,48.39937314483327
5938,49.477027093600256
6214,49.379342235966725
5324,49.07386739799998
18108,49.17086170773347
18469,49.358971958066725
18672,49.64711278960009
18480,62.36171018876665
18531,48.6923835774334
6180,64.97717886413331
5454,49.41639251486667
5364,61.29205621476668
18088,68.66132255256677
17922,49.17035388270004
6286,49.06048327740017
18456,50.137056209900095
17975,48.512295392133325
18397,48.99028471566658
5242,49.0133743292666
5244,48.75228452463339
18445,62.20678155359995
18281,49.13801106109997
5636,48.67944167923339
17957,49.474703891266635
18761,49.40331536973339
17990,49.53586491313343
5123,62.940020570000016
5801,49.262877122666715
6235,49.37432559126668
6108,60.52307842536664
5659,48.556160881300194
18503,74.02312820203333
5190,49.17674428906677
18711,49.35379109970009
18670,48.85615184856658
18814,49.25026414903354
18057,63.71087702899998
18751,49.06359478843344
18786,48.4525983309667
6150,48.647908452233416
18574,49.60404738609994
18506,49.06302874416684
18828,48.46151995606671
6069,49.461604427433414
5180,49.695074240899984
6166,49.02164104246677
17791,49.15251253413335
5113,58.64337548576676
17939,49.13278408046681
6259,49.260347095866734
17928,48.906580700799935
17624,64.56686116016667
17623,56.84658557376669
18477,49.18665747720012
17734,49.46217454319997
18275,48.60292740173357
17998,48.793576692766734
17992,48.43953337736672
5655,48.72574878960004
5969,49.6751708957
5863,49.30045119196673
18803,48.71224996770018
5418,49.4766670818333
5850,48.628232164766764
5240,48.97358004410019
5672,48.7643402467335
6094,48.98044725676667
5293,49.30551124336668
5081,48.70108147919993
5537,48.552129312933374
5663,49.16824240433332
17790,48.79663032643329
6205,61.32080310930003
6198,48.73942536170009
5566,49.007518493700026
5742,62.73019843369999
6096,59.296645037733285
6004,63.47893193173338
5092,66.80161166079999
18593,48.67585025956673
6177,49.38214375280001
5413,49.2504363099668
5917,49.133319873366766
5211,54.75145324973327
5848,49.51526253183343
17839,48.37881124466662
5553,48.95996077230006
18590,48.88800616276669
5451,66.32894367159992
6273,49.01562858043342
17641,48.979613720466595
5523,48.403077604799996
17749,59.571291839700024
6093,48.884522831900014
5440,49.2424871760001
18671,49.03816037043332
5743,60.37843974213338
17740,57.674901510466675
5153,48.70896548133342
17881,48.58851785386685
18256,58.54986525090004
18638,48.998181250233436
5396,48.73226632286675
17997,63.513370670266646
17687,48.98272274990003
18627,48.76403236563357
5277,61.04548808179998
18826,62.81957204910001
5719,48.742472340899916
5600,48.475065438800094
18112,64.70723519999999
5522,49.30104062793337
18089,61.2412195135
5090,61.877857245391134
5124,48.92936793153337
18120,57.195245926366624
5557,49.03214758319996
5796,48.59627010133338
17937,48.40761712976671
18265,49.00130899650003
18878,48.62844702660006
5773,48.80574303303357
18091,48.90192870203338
5964,52.55382631639997
18019,72.32182887601107
5133,48.79036939116683
6170,49.09528552410022
17803,49.2956152505334
5966,48.760896615900265
18124,48.854628595533555
18717,49.07519315840002
5243,48.86403191583324
17882,48.912467833066636
18533,48.71874026193353
18876,48.57720372176683
18744,49.095778666033496
5278,48.21826597209988
5239,48.399035429233344
5358,60.711054260633354
5574,49.507993224966775
5641,64.82032942746659
18186,59.06647613649995
17885,48.508454377166714
5939,48.20167266763321
5155,48.50385098356673
5412,59.272248041833315
17699,48.60666398463338
17640,63.39586437510002
18522,66.28496739313329
17905,49.07603267106664
5575,49.407940940799996
5569,57.27603037253331
5325,49.13565379450006
18703,49.24811726340006
17898,49.101568369700075
18351,48.90233610203336
18560,48.53642514160006
5372,48.42386011196669
17985,73.22758764889993
5186,48.44898181456672
5098,48.52354919306672
18063,49.16929728843336
6041,49.331946095466606
5638,48.71598895413339
18493,48.78081296936659
18216,48.982022777333334
18223,48.40361263413329
5694,48.4187273358667
5088,48.72420466250007
18621,48.429264952733384
5363,48.29951323376659
5943,68.11261673390003
5765,49.17931253536668
17870,49.0507326188666
5106,49.139218957300024
18004,61.64828489093337
17980,48.918779324500086
5385,65.22516484426654
5810,48.69473380646691
6236,48.99196726216672
18393,69.85827917546665
5721,48.29160735746661
18045,48.49024398473344
18335,48.41961372886662
18008,63.08529715636672
5468,48.99029501176667
18806,48.60969472913335
17819,49.13574802843338
5965,48.50897228506677
18230,48.45400221676678
5336,48.42280016890004
5577,49.16195564800008
18760,49.01143253426676
17860,62.09200658983332
18782,48.567421513766774
6072,60.2216739551333
17744,48.46767970986664
18519,48.274467189166586
17811,48.17128328136657
5445,48.15196777229988
5491,48.48242672853346
5992,48.967753389733375
5269,48.203360944366544
18608,48.49665445106677
5582,48.46590452080005
5961,48.22121259246658
18092,48.25252883909992
17830,48.363366990500026
17778,48.204186253766544
6036,48.370294434000066
17698,48.93712780156669
